candidate_id,author_group,entry_id,text_source,sample_type,candidate_method,trigger_pattern,left_term_key,left_display,right_term_key,right_display,relation_hint,evidence_display,review_status,review_confidence,review_note
SNRC-00323,Dioscorides,DIOSC_DMM-1.115,DIOSC_DMM,trigger,heading_eta,\s[ἤἢη]\s,βρεκοκκιον,βρεκόκκια,περσικον μηλον,Περσικὰ μῆλα,place_qualified_variant,"ἱμοπτυικοῖς καὶ χολεριῶσι, μάλιστα δʼ ὠμά· καὶ τὸ ἀπόβρεγμα δὲ αὐτῶν ἁρμόζει τοῖς στόμαχον ἢ κοιλίαν δευματιζομένοις ἐν ποτῷ. ὁ δὲ χυλὸς ὠμῶν αὐτῶν λαμβανόμενος ἀρθοπνοικοὺς 2 ὠφελεῖ, τὸ δὲ ἀφέψημα πρόσκλυσμα δακτυλίου καὶ ὑστέρας προπτώσει. τὰ δὲ ἐκ το",pending_llm_review,,
SNRC-00324,Dioscorides,DIOSC_DMM-1.115,DIOSC_DMM,trigger,heading_eta,\s[ἤἢη]\s,βρεκοκκιον,βρεκόκκια,στρουθιον,στρουθία,unreviewed,"ἱμοπτυικοῖς καὶ χολεριῶσι, μάλιστα δʼ ὠμά· καὶ τὸ ἀπόβρεγμα δὲ αὐτῶν ἁρμόζει τοῖς στόμαχον ἢ κοιλίαν δευματιζομένοις ἐν ποτῷ. ὁ δὲ χυλὸς ὠμῶν αὐτῶν λαμβανόμενος ἀρθοπνοικοὺς 2 ὠφελεῖ, τὸ δὲ ἀφέψημα πρόσκλυσμα δακτυλίου καὶ ὑστέρας προπτώσει. τὰ δὲ ἐκ το",pending_llm_review,,
SNRC-00325,Dioscorides,DIOSC_DMM-1.116,DIOSC_DMM,trigger,body_some_call,τιν[ὲε]ς|ο[ἱι]\s+δ[ὲε],αγρια απιος,ἀγρίας ἀπίου,αχρας,ἀχρὰς,unreviewed,"αὐτῆς. ἡ δὲ ἐκ τοῦ ξύλου αὐτῶν τέφρα βοηθεῖ ἐνεργῶς τοῖς ὑπὸ μυκήτων πνιγομένοις. φασὶ δέ τινες ὅτι, κἂν συνεψήσῃ τις ἀχράδας μύκησιν, ἀβλαβεῖς αὐτοὺς γίνεσθαι.",pending_llm_review,,
SNRC-00326,Dioscorides,DIOSC_DMM-1.116,DIOSC_DMM,trigger,body_some_call,τιν[ὲε]ς|ο[ἱι]\s+δ[ὲε],αγρια απιος,ἀγρίας ἀπίου,απιος,ἀπίου,variant,"αὐτῆς. ἡ δὲ ἐκ τοῦ ξύλου αὐτῶν τέφρα βοηθεῖ ἐνεργῶς τοῖς ὑπὸ μυκήτων πνιγομένοις. φασὶ δέ τινες ὅτι, κἂν συνεψήσῃ τις ἀχράδας μύκησιν, ἀβλαβεῖς αὐτοὺς γίνεσθαι.",pending_llm_review,,
SNRC-00327,Dioscorides,DIOSC_DMM-1.116,DIOSC_DMM,trigger,body_some_call,τιν[ὲε]ς|ο[ἱι]\s+δ[ὲε],αγρια απιος,ἀγρίας ἀπίου,μυκης,μυκήτων,unreviewed,"αὐτῆς. ἡ δὲ ἐκ τοῦ ξύλου αὐτῶν τέφρα βοηθεῖ ἐνεργῶς τοῖς ὑπὸ μυκήτων πνιγομένοις. φασὶ δέ τινες ὅτι, κἂν συνεψήσῃ τις ἀχράδας μύκησιν, ἀβλαβεῖς αὐτοὺς γίνεσθαι.",pending_llm_review,,
SNRC-00328,Dioscorides,DIOSC_DMM-1.116,DIOSC_DMM,trigger,body_some_call,τιν[ὲε]ς|ο[ἱι]\s+δ[ὲε],αγρια απιος,ἀγρίας ἀπίου,ξυλου,ξύλου,unreviewed,"αὐτῆς. ἡ δὲ ἐκ τοῦ ξύλου αὐτῶν τέφρα βοηθεῖ ἐνεργῶς τοῖς ὑπὸ μυκήτων πνιγομένοις. φασὶ δέ τινες ὅτι, κἂν συνεψήσῃ τις ἀχράδας μύκησιν, ἀβλαβεῖς αὐτοὺς γίνεσθαι.",pending_llm_review,,
SNRC-00329,Dioscorides,DIOSC_DMM-1.116,DIOSC_DMM,trigger,body_some_call,τιν[ὲε]ς|ο[ἱι]\s+δ[ὲε],αγρια απιος,ἀγρίας ἀπίου,φυλλα,φύλλα,unreviewed,"αὐτῆς. ἡ δὲ ἐκ τοῦ ξύλου αὐτῶν τέφρα βοηθεῖ ἐνεργῶς τοῖς ὑπὸ μυκήτων πνιγομένοις. φασὶ δέ τινες ὅτι, κἂν συνεψήσῃ τις ἀχράδας μύκησιν, ἀβλαβεῖς αὐτοὺς γίνεσθαι.",pending_llm_review,,
SNRC-00330,Dioscorides,DIOSC_DMM-1.116,DIOSC_DMM,trigger,body_some_call,τιν[ὲε]ς|ο[ἱι]\s+δ[ὲε],αχρας,ἀχρὰς,απιος,ἀπίου,unreviewed,"αὐτῆς. ἡ δὲ ἐκ τοῦ ξύλου αὐτῶν τέφρα βοηθεῖ ἐνεργῶς τοῖς ὑπὸ μυκήτων πνιγομένοις. φασὶ δέ τινες ὅτι, κἂν συνεψήσῃ τις ἀχράδας μύκησιν, ἀβλαβεῖς αὐτοὺς γίνεσθαι.",pending_llm_review,,
SNRC-00331,Dioscorides,DIOSC_DMM-1.116,DIOSC_DMM,trigger,body_some_call,τιν[ὲε]ς|ο[ἱι]\s+δ[ὲε],αχρας,ἀχρὰς,μυκης,μυκήτων,unreviewed,"αὐτῆς. ἡ δὲ ἐκ τοῦ ξύλου αὐτῶν τέφρα βοηθεῖ ἐνεργῶς τοῖς ὑπὸ μυκήτων πνιγομένοις. φασὶ δέ τινες ὅτι, κἂν συνεψήσῃ τις ἀχράδας μύκησιν, ἀβλαβεῖς αὐτοὺς γίνεσθαι.",pending_llm_review,,
SNRC-00332,Dioscorides,DIOSC_DMM-1.116,DIOSC_DMM,trigger,body_some_call,τιν[ὲε]ς|ο[ἱι]\s+δ[ὲε],αχρας,ἀχρὰς,ξυλου,ξύλου,unreviewed,"αὐτῆς. ἡ δὲ ἐκ τοῦ ξύλου αὐτῶν τέφρα βοηθεῖ ἐνεργῶς τοῖς ὑπὸ μυκήτων πνιγομένοις. φασὶ δέ τινες ὅτι, κἂν συνεψήσῃ τις ἀχράδας μύκησιν, ἀβλαβεῖς αὐτοὺς γίνεσθαι.",pending_llm_review,,
SNRC-00333,Dioscorides,DIOSC_DMM-1.116,DIOSC_DMM,trigger,body_some_call,τιν[ὲε]ς|ο[ἱι]\s+δ[ὲε],αχρας,ἀχρὰς,φυλλα,φύλλα,unreviewed,"αὐτῆς. ἡ δὲ ἐκ τοῦ ξύλου αὐτῶν τέφρα βοηθεῖ ἐνεργῶς τοῖς ὑπὸ μυκήτων πνιγομένοις. φασὶ δέ τινες ὅτι, κἂν συνεψήσῃ τις ἀχράδας μύκησιν, ἀβλαβεῖς αὐτοὺς γίνεσθαι.",pending_llm_review,,
SNRC-00334,Dioscorides,DIOSC_DMM-1.116,DIOSC_DMM,trigger,body_some_call,τιν[ὲε]ς|ο[ἱι]\s+δ[ὲε],απιος,ἀπίου,μυκης,μυκήτων,unreviewed,"αὐτῆς. ἡ δὲ ἐκ τοῦ ξύλου αὐτῶν τέφρα βοηθεῖ ἐνεργῶς τοῖς ὑπὸ μυκήτων πνιγομένοις. φασὶ δέ τινες ὅτι, κἂν συνεψήσῃ τις ἀχράδας μύκησιν, ἀβλαβεῖς αὐτοὺς γίνεσθαι.",pending_llm_review,,
SNRC-00335,Dioscorides,DIOSC_DMM-1.116,DIOSC_DMM,trigger,body_some_call,τιν[ὲε]ς|ο[ἱι]\s+δ[ὲε],απιος,ἀπίου,ξυλου,ξύλου,unreviewed,"αὐτῆς. ἡ δὲ ἐκ τοῦ ξύλου αὐτῶν τέφρα βοηθεῖ ἐνεργῶς τοῖς ὑπὸ μυκήτων πνιγομένοις. φασὶ δέ τινες ὅτι, κἂν συνεψήσῃ τις ἀχράδας μύκησιν, ἀβλαβεῖς αὐτοὺς γίνεσθαι.",pending_llm_review,,
SNRC-00336,Dioscorides,DIOSC_DMM-1.116,DIOSC_DMM,trigger,body_some_call,τιν[ὲε]ς|ο[ἱι]\s+δ[ὲε],απιος,ἀπίου,φυλλα,φύλλα,unreviewed,"αὐτῆς. ἡ δὲ ἐκ τοῦ ξύλου αὐτῶν τέφρα βοηθεῖ ἐνεργῶς τοῖς ὑπὸ μυκήτων πνιγομένοις. φασὶ δέ τινες ὅτι, κἂν συνεψήσῃ τις ἀχράδας μύκησιν, ἀβλαβεῖς αὐτοὺς γίνεσθαι.",pending_llm_review,,
SNRC-00337,Dioscorides,DIOSC_DMM-1.118,DIOSC_DMM,trigger,heading_hoi_de,ο[ἱι]\s+δ[ὲε],αρωνια,ἀρωνία,μεσπιλον,μέσπιλον,unreviewed,"ς, κοιλίας στεγνωτικός. ἔστι δὲ καὶ ἕτερον εἷδος ἐν Ἰταλίᾳ γεννώμενον, ὃ ἔνιοι πιμηλ ίδα, οἱ δὲ σητάνιον ὀνομάζουσι· δένδρον μήλῳ ἐμφερὲς καὶ τοῖς φύλλοις, ὅτι μὴ μικρότερον. καρπὸν δὲ ἔχει καὶ τοῦτο στρογγύλον, βρώσιμον, πλατὺν ἔχοντα τὸν πυθμένα, ὑποστύ",pending_llm_review,,
SNRC-00338,Dioscorides,DIOSC_DMM-1.118,DIOSC_DMM,trigger,heading_hoi_de,ο[ἱι]\s+δ[ὲε],αρωνια,ἀρωνία,πιμηλις,πιμηλίδα,place_qualified_variant,"ς, κοιλίας στεγνωτικός. ἔστι δὲ καὶ ἕτερον εἷδος ἐν Ἰταλίᾳ γεννώμενον, ὃ ἔνιοι πιμηλ ίδα, οἱ δὲ σητάνιον ὀνομάζουσι· δένδρον μήλῳ ἐμφερὲς καὶ τοῖς φύλλοις, ὅτι μὴ μικρότερον. καρπὸν δὲ ἔχει καὶ τοῦτο στρογγύλον, βρώσιμον, πλατὺν ἔχοντα τὸν πυθμένα, ὑποστύ",pending_llm_review,,
SNRC-00339,Dioscorides,DIOSC_DMM-1.118,DIOSC_DMM,trigger,heading_hoi_de,ο[ἱι]\s+δ[ὲε],αρωνια,ἀρωνία,πυρακανθη,πυρακάνθῃ,unreviewed,"ς, κοιλίας στεγνωτικός. ἔστι δὲ καὶ ἕτερον εἷδος ἐν Ἰταλίᾳ γεννώμενον, ὃ ἔνιοι πιμηλ ίδα, οἱ δὲ σητάνιον ὀνομάζουσι· δένδρον μήλῳ ἐμφερὲς καὶ τοῖς φύλλοις, ὅτι μὴ μικρότερον. καρπὸν δὲ ἔχει καὶ τοῦτο στρογγύλον, βρώσιμον, πλατὺν ἔχοντα τὸν πυθμένα, ὑποστύ",pending_llm_review,,
SNRC-00340,Dioscorides,DIOSC_DMM-1.118,DIOSC_DMM,trigger,heading_hoi_de,ο[ἱι]\s+δ[ὲε],αρωνια,ἀρωνία,σητανιον,σητάνιον,place_qualified_variant,"ς, κοιλίας στεγνωτικός. ἔστι δὲ καὶ ἕτερον εἷδος ἐν Ἰταλίᾳ γεννώμενον, ὃ ἔνιοι πιμηλ ίδα, οἱ δὲ σητάνιον ὀνομάζουσι· δένδρον μήλῳ ἐμφερὲς καὶ τοῖς φύλλοις, ὅτι μὴ μικρότερον. καρπὸν δὲ ἔχει καὶ τοῦτο στρογγύλον, βρώσιμον, πλατὺν ἔχοντα τὸν πυθμένα, ὑποστύ",pending_llm_review,,
SNRC-00341,Dioscorides,DIOSC_DMM-1.118,DIOSC_DMM,trigger,heading_hoi_de,ο[ἱι]\s+δ[ὲε],αρωνια,ἀρωνία,τρικοκκον,τρίκοκκόν,unreviewed,"ς, κοιλίας στεγνωτικός. ἔστι δὲ καὶ ἕτερον εἷδος ἐν Ἰταλίᾳ γεννώμενον, ὃ ἔνιοι πιμηλ ίδα, οἱ δὲ σητάνιον ὀνομάζουσι· δένδρον μήλῳ ἐμφερὲς καὶ τοῖς φύλλοις, ὅτι μὴ μικρότερον. καρπὸν δὲ ἔχει καὶ τοῦτο στρογγύλον, βρώσιμον, πλατὺν ἔχοντα τὸν πυθμένα, ὑποστύ",pending_llm_review,,
SNRC-00342,Dioscorides,DIOSC_DMM-1.118,DIOSC_DMM,trigger,heading_hoi_de,ο[ἱι]\s+δ[ὲε],μεσπιλον,μέσπιλον,πιμηλις,πιμηλίδα,place_qualified_variant,"ς, κοιλίας στεγνωτικός. ἔστι δὲ καὶ ἕτερον εἷδος ἐν Ἰταλίᾳ γεννώμενον, ὃ ἔνιοι πιμηλ ίδα, οἱ δὲ σητάνιον ὀνομάζουσι· δένδρον μήλῳ ἐμφερὲς καὶ τοῖς φύλλοις, ὅτι μὴ μικρότερον. καρπὸν δὲ ἔχει καὶ τοῦτο στρογγύλον, βρώσιμον, πλατὺν ἔχοντα τὸν πυθμένα, ὑποστύ",pending_llm_review,,
SNRC-00343,Dioscorides,DIOSC_DMM-1.118,DIOSC_DMM,trigger,heading_hoi_de,ο[ἱι]\s+δ[ὲε],μεσπιλον,μέσπιλον,πυρακανθη,πυρακάνθῃ,unreviewed,"ς, κοιλίας στεγνωτικός. ἔστι δὲ καὶ ἕτερον εἷδος ἐν Ἰταλίᾳ γεννώμενον, ὃ ἔνιοι πιμηλ ίδα, οἱ δὲ σητάνιον ὀνομάζουσι· δένδρον μήλῳ ἐμφερὲς καὶ τοῖς φύλλοις, ὅτι μὴ μικρότερον. καρπὸν δὲ ἔχει καὶ τοῦτο στρογγύλον, βρώσιμον, πλατὺν ἔχοντα τὸν πυθμένα, ὑποστύ",pending_llm_review,,
SNRC-00344,Dioscorides,DIOSC_DMM-1.118,DIOSC_DMM,trigger,heading_hoi_de,ο[ἱι]\s+δ[ὲε],μεσπιλον,μέσπιλον,σητανιον,σητάνιον,place_qualified_variant,"ς, κοιλίας στεγνωτικός. ἔστι δὲ καὶ ἕτερον εἷδος ἐν Ἰταλίᾳ γεννώμενον, ὃ ἔνιοι πιμηλ ίδα, οἱ δὲ σητάνιον ὀνομάζουσι· δένδρον μήλῳ ἐμφερὲς καὶ τοῖς φύλλοις, ὅτι μὴ μικρότερον. καρπὸν δὲ ἔχει καὶ τοῦτο στρογγύλον, βρώσιμον, πλατὺν ἔχοντα τὸν πυθμένα, ὑποστύ",pending_llm_review,,
SNRC-00345,Dioscorides,DIOSC_DMM-1.118,DIOSC_DMM,trigger,heading_hoi_de,ο[ἱι]\s+δ[ὲε],μεσπιλον,μέσπιλον,τρικοκκον,τρίκοκκόν,unreviewed,"ς, κοιλίας στεγνωτικός. ἔστι δὲ καὶ ἕτερον εἷδος ἐν Ἰταλίᾳ γεννώμενον, ὃ ἔνιοι πιμηλ ίδα, οἱ δὲ σητάνιον ὀνομάζουσι· δένδρον μήλῳ ἐμφερὲς καὶ τοῖς φύλλοις, ὅτι μὴ μικρότερον. καρπὸν δὲ ἔχει καὶ τοῦτο στρογγύλον, βρώσιμον, πλατὺν ἔχοντα τὸν πυθμένα, ὑποστύ",pending_llm_review,,
SNRC-00346,Dioscorides,DIOSC_DMM-1.118,DIOSC_DMM,trigger,heading_hoi_de,ο[ἱι]\s+δ[ὲε],πιμηλις,πιμηλίδα,πυρακανθη,πυρακάνθῃ,place_qualified_variant,"ς, κοιλίας στεγνωτικός. ἔστι δὲ καὶ ἕτερον εἷδος ἐν Ἰταλίᾳ γεννώμενον, ὃ ἔνιοι πιμηλ ίδα, οἱ δὲ σητάνιον ὀνομάζουσι· δένδρον μήλῳ ἐμφερὲς καὶ τοῖς φύλλοις, ὅτι μὴ μικρότερον. καρπὸν δὲ ἔχει καὶ τοῦτο στρογγύλον, βρώσιμον, πλατὺν ἔχοντα τὸν πυθμένα, ὑποστύ",pending_llm_review,,
SNRC-00347,Dioscorides,DIOSC_DMM-1.118,DIOSC_DMM,trigger,heading_hoi_de,ο[ἱι]\s+δ[ὲε],πιμηλις,πιμηλίδα,σητανιον,σητάνιον,place_qualified_variant,"ς, κοιλίας στεγνωτικός. ἔστι δὲ καὶ ἕτερον εἷδος ἐν Ἰταλίᾳ γεννώμενον, ὃ ἔνιοι πιμηλ ίδα, οἱ δὲ σητάνιον ὀνομάζουσι· δένδρον μήλῳ ἐμφερὲς καὶ τοῖς φύλλοις, ὅτι μὴ μικρότερον. καρπὸν δὲ ἔχει καὶ τοῦτο στρογγύλον, βρώσιμον, πλατὺν ἔχοντα τὸν πυθμένα, ὑποστύ",pending_llm_review,,
SNRC-00348,Dioscorides,DIOSC_DMM-1.118,DIOSC_DMM,trigger,heading_hoi_de,ο[ἱι]\s+δ[ὲε],πιμηλις,πιμηλίδα,τρικοκκον,τρίκοκκόν,place_qualified_variant,"ς, κοιλίας στεγνωτικός. ἔστι δὲ καὶ ἕτερον εἷδος ἐν Ἰταλίᾳ γεννώμενον, ὃ ἔνιοι πιμηλ ίδα, οἱ δὲ σητάνιον ὀνομάζουσι· δένδρον μήλῳ ἐμφερὲς καὶ τοῖς φύλλοις, ὅτι μὴ μικρότερον. καρπὸν δὲ ἔχει καὶ τοῦτο στρογγύλον, βρώσιμον, πλατὺν ἔχοντα τὸν πυθμένα, ὑποστύ",pending_llm_review,,
SNRC-00349,Dioscorides,DIOSC_DMM-1.119,DIOSC_DMM,trigger,heading_eta,\s[ἤἢη]\s,ελαια,ἐλαίας,κρανια,κρανία,unreviewed,"ρον ἐστὶν ἁδρόν, καρπὸν φέρον ὡς ἐλαίας, ἐπιμήκη, χλωρὸν τὸ πρῶτον, πεπαινόμενον δὲ ξανθὸν ἢ κηροειδῆ, ἐδώδιμον, στύφοντα, ἁρμόζοντα πρὸς κοιλίας ῥύσιν καὶ δυσεντερίαν, συντιθέμενον καὶ εἰς ἕψημα καὶ εἰς βρῶσιν καὶ ἁλμεύεται δὲ ὡς ἐλαία. ὁ δʼ ἐκ τῶν χλω",pending_llm_review,,
SNRC-00350,Dioscorides,DIOSC_DMM-1.119,DIOSC_DMM,trigger,heading_eta,\s[ἤἢη]\s,ελαια,ἐλαίας,καρπον,καρπὸν,unreviewed,"ρον ἐστὶν ἁδρόν, καρπὸν φέρον ὡς ἐλαίας, ἐπιμήκη, χλωρὸν τὸ πρῶτον, πεπαινόμενον δὲ ξανθὸν ἢ κηροειδῆ, ἐδώδιμον, στύφοντα, ἁρμόζοντα πρὸς κοιλίας ῥύσιν καὶ δυσεντερίαν, συντιθέμενον καὶ εἰς ἕψημα καὶ εἰς βρῶσιν καὶ ἁλμεύεται δὲ ὡς ἐλαία. ὁ δʼ ἐκ τῶν χλω",pending_llm_review,,
SNRC-00351,Dioscorides,DIOSC_DMM-1.119,DIOSC_DMM,trigger,heading_eta,\s[ἤἢη]\s,ελαια,ἐλαίας,ξυλων,ξύλων,unreviewed,"ρον ἐστὶν ἁδρόν, καρπὸν φέρον ὡς ἐλαίας, ἐπιμήκη, χλωρὸν τὸ πρῶτον, πεπαινόμενον δὲ ξανθὸν ἢ κηροειδῆ, ἐδώδιμον, στύφοντα, ἁρμόζοντα πρὸς κοιλίας ῥύσιν καὶ δυσεντερίαν, συντιθέμενον καὶ εἰς ἕψημα καὶ εἰς βρῶσιν καὶ ἁλμεύεται δὲ ὡς ἐλαία. ὁ δʼ ἐκ τῶν χλω",pending_llm_review,,
SNRC-00352,Dioscorides,DIOSC_DMM-1.119,DIOSC_DMM,trigger,heading_eta,\s[ἤἢη]\s,κρανια,κρανία,καρπον,καρπὸν,unreviewed,"ρον ἐστὶν ἁδρόν, καρπὸν φέρον ὡς ἐλαίας, ἐπιμήκη, χλωρὸν τὸ πρῶτον, πεπαινόμενον δὲ ξανθὸν ἢ κηροειδῆ, ἐδώδιμον, στύφοντα, ἁρμόζοντα πρὸς κοιλίας ῥύσιν καὶ δυσεντερίαν, συντιθέμενον καὶ εἰς ἕψημα καὶ εἰς βρῶσιν καὶ ἁλμεύεται δὲ ὡς ἐλαία. ὁ δʼ ἐκ τῶν χλω",pending_llm_review,,
SNRC-00353,Dioscorides,DIOSC_DMM-1.119,DIOSC_DMM,trigger,heading_eta,\s[ἤἢη]\s,κρανια,κρανία,ξυλων,ξύλων,unreviewed,"ρον ἐστὶν ἁδρόν, καρπὸν φέρον ὡς ἐλαίας, ἐπιμήκη, χλωρὸν τὸ πρῶτον, πεπαινόμενον δὲ ξανθὸν ἢ κηροειδῆ, ἐδώδιμον, στύφοντα, ἁρμόζοντα πρὸς κοιλίας ῥύσιν καὶ δυσεντερίαν, συντιθέμενον καὶ εἰς ἕψημα καὶ εἰς βρῶσιν καὶ ἁλμεύεται δὲ ὡς ἐλαία. ὁ δʼ ἐκ τῶν χλω",pending_llm_review,,
SNRC-00354,Dioscorides,DIOSC_DMM-1.119,DIOSC_DMM,trigger,heading_eta,\s[ἤἢη]\s,καρπον,καρπὸν,ξυλων,ξύλων,unreviewed,"ρον ἐστὶν ἁδρόν, καρπὸν φέρον ὡς ἐλαίας, ἐπιμήκη, χλωρὸν τὸ πρῶτον, πεπαινόμενον δὲ ξανθὸν ἢ κηροειδῆ, ἐδώδιμον, στύφοντα, ἁρμόζοντα πρὸς κοιλίας ῥύσιν καὶ δυσεντερίαν, συντιθέμενον καὶ εἰς ἕψημα καὶ εἰς βρῶσιν καὶ ἁλμεύεται δὲ ὡς ἐλαία. ὁ δʼ ἐκ τῶν χλω",pending_llm_review,,
SNRC-00355,Dioscorides,DIOSC_DMM-1.102,DIOSC_DMM,control,control_no_trigger,,αμοργη,ἀμόργη,,,unreviewed,ἀμόργη,pending_llm_review,,Control entry: reviewer should add any missed name relations or confirm none.
SNRC-00356,Dioscorides,DIOSC_DMM-1.103,DIOSC_DMM,control,control_no_trigger,,αγνος,ἄγνος,,,unreviewed,ἄγνος,pending_llm_review,,Control entry: reviewer should add any missed name relations or confirm none.
SNRC-00357,Dioscorides,DIOSC_DMM-1.104,DIOSC_DMM,control,control_no_trigger,,ιτεα,ἰτέα,,,unreviewed,ἰτέα,pending_llm_review,,Control entry: reviewer should add any missed name relations or confirm none.
SNRC-00358,Dioscorides,DIOSC_DMM-1.111,DIOSC_DMM,control,control_no_trigger,,αγρια ροα,ἀγρίας ῥόας,,,unreviewed,βαλαύστιον,pending_llm_review,,Control entry: reviewer should add any missed name relations or confirm none.
SNRC-00359,Galen,GAL_ALIM-1.11,GAL_ALIM,trigger,heading_eta,\s[ἤἢη]\s,αυστηρος οινος,οἴνου αὐστηροῦ,γλυκυς οινος,οἴνῳ γλυκεῖ,unreviewed,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,
SNRC-00360,Galen,GAL_ALIM-1.11,GAL_ALIM,trigger,heading_eta,\s[ἤἢη]\s,αυστηρος οινος,οἴνου αὐστηροῦ,κριθη,κριθῶν,unreviewed,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,
SNRC-00361,Galen,GAL_ALIM-1.11,GAL_ALIM,trigger,heading_eta,\s[ἤἢη]\s,αυστηρος οινος,οἴνου αὐστηροῦ,νεα κριθη,νέων κριθῶν,unreviewed,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,
SNRC-00362,Galen,GAL_ALIM-1.11,GAL_ALIM,trigger,heading_eta,\s[ἤἢη]\s,αυστηρος οινος,οἴνου αὐστηροῦ,οινος,οἴνῳ,variant,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,
SNRC-00363,Galen,GAL_ALIM-1.11,GAL_ALIM,trigger,heading_eta,\s[ἤἢη]\s,αυστηρος οινος,οἴνου αὐστηροῦ,σιτος,σῖτον,unreviewed,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,
SNRC-00364,Galen,GAL_ALIM-1.11,GAL_ALIM,trigger,heading_eta,\s[ἤἢη]\s,αυστηρος οινος,οἴνου αὐστηροῦ,υδωρ,ὕδατι,unreviewed,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,
SNRC-00365,Galen,GAL_ALIM-1.11,GAL_ALIM,trigger,heading_eta,\s[ἤἢη]\s,αυστηρος οινος,οἴνου αὐστηροῦ,σταχυν,στάχυν,unreviewed,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,
SNRC-00366,Galen,GAL_ALIM-1.11,GAL_ALIM,trigger,heading_eta,\s[ἤἢη]\s,γλυκυς οινος,οἴνῳ γλυκεῖ,κριθη,κριθῶν,unreviewed,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,
