row_idx,author,book,chapter,lemma_gr,lemma_en,edition_pages,chapter_gr,section_gr,var_par_prod_gr,entry_gr,var_par_prod_en,entry_en,book_no_gr,chapter_no_gr,cat,lemma_derived,derived_from
396,paul,7,3,μελίλωτον,,2.241,,Μελίλωτον,,"Μελίλωτον μικτῆς ἐστι δυνάμεως, στυπτικῆς τε καὶ διαφορητικῆς καὶ συμπεπτικῆς.",,,,,,,
397,paul,7,3,μελισσόφυλλον,,2.241,,Μελισσόφυλλον,,Μελισσόφυλλον ὅμοιον πρασίῳ τὴν δύναμίν ἐστιν εἰς ἅπαντα.,,,,,,,
398,paul,7,3,μεμαίκυλος,,2.241,,Μεμαίκυλος,,Μεμαίκυλος ὁ καρπὸς ὢν τῆς κρανίας εἴρηται κατὰ τὸ κ στοιχεῖον.,,,,,,,
399,paul,7,3,μέσπιλα:τρίκοκκόν,,2.241,,"Μέσπιλα, οἱ δὲ τρίκοκκα",,"Μέσπιλα, οἱ δὲ τρίκοκκα. στρυφνὸς ἱκανῶς ἐστιν ὁ καρπὸς οὗτος καὶ μόλις ἐδώδιμος τῆς τε γαστρὸς ἐφεκτικός· καὶ οἱ βλαστοὶ δὲ καὶ τὰ φύλλα στρυφνὰ ἱκανῶς εἰσιν.",,,,,,,alias_review
400,paul,7,3,μηδίου,,2.241,,Μηδίου,,"Μηδίου ἡ ῥίζα ὑπεναντίαν ἔχει τῷ καρπῷ δύναμιν· ἡ μὲν γὰρ αὐστηρά τε καὶ ῥευμάτων ἐστὶν ἐφεκτική, ὥστε καὶ ῥοῦν στέλλειν, τὸ δὲ σπέρμα καὶ προτρέπει τὰ καταμήνια λεπτομεροῦς τε καὶ τμητικῆς ὑπάρχον δυνάμεως.",,,,,,,
401,paul,7,3,μήκωνες,,2.241-242,,Μήκωνες,,"Μήκωνες πλείους εἰσίν. ἀλλὰ τῆς μὲν κηπευτῆς, ἣν δὴ καὶ θυλακῖτιν καλοῦσιν, ἐδώδιμόν ἐστι τὸ σπέρμα σὺν ἄρτοις ἐσθιόμενον μετρίως ὑπνῶδες ὑπάρχον· ἡ δὲ ῥυὰς προσαγορευομένη διὰ τὸ ταχέως ἀπορρεῖν αὐτῆς τὸ σπέρμα ἰσχυρότερον αὐτὸ τῆς κηπευτῆς ἔχει· ἐσθίεται γοῦν οὐ καθ' αὑτὸ ἀλλὰ ἐλάχιστον μιγνύμενον πλείονι μέλιτι. ἡ δὲ οἷον καθημένην ἔχουσα τὴν κωδύαν τὸ σπέρμα μέλαν ἔχει καὶ φαρμακῶδες, ἱκανῶς ψυχρόν. ἡ δὲ τὴν κωδύαν ἐπιμηκεστέραν ἔχουσα καὶ ἀναυξεστέραν φαρμακωδεστέρα πασῶν ἐστιν, ὥστε καὶ ναρκοῦν ἄχρι νεκρώσεως· ἔστι γὰρ τετάρτης τῶν ψυχόντων ἀποστάσεως αὐτή τε καὶ ὁ ὀπὸς αὐτῆς, ὃν καλοῦσι κατ' ἐξοχὴν ὄπιον. ἡ δὲ κερατῖτις μήκων ῥυπτικῆς ἐστι δυνάμεως, ὥστε τῆς μὲν ῥίζης αὐτῆς τὸ ἀφέψημα πινόμενον ἡπατικοὺς ὠφελεῖν, τὰ δὲ φύλλα καὶ τὰ ἄνθη τὰ ἄγαν ῥυπαρὰ τῶν ἑλκῶν καθαίρειν καὶ ἐσχάρας ἀφιστᾶν. ἡ δὲ Ἡρακλεία καὶ ἀφρώδης καλουμένη μήκων καθαρτικὸν φλέγματος ἔχει τὸ σπέρμα.",,,,,,,
402,paul,7,3,μῆλα,,2.242,,Μῆλα,,"Μῆλα. τοῖς μήλοις ἅπασιν ὑγρότης ἐμφέρεται περιττωματικὴ καὶ ψυχρά· ἀλλὰ τὰ μὲν ἔκλυτα καὶ ὑδατώδη ψυχρότερά τε καὶ ὑγρότερα τῶν ἄλλων ἐστίν, τὰ δὲ γλυκέα ὑδατώδη μέν, οὐ σαφῶς δὲ ψυχρά, τὰ δὲ αὐστηρὰ ψυχρότερα μὲν τῶν γλυκέων, ἧττον δὲ ὑγρά, τὰ δὲ ὀξώδη ψυχρὰ μὲν καὶ αὐτά, τμητικὰ δὲ τῶν ἐν γαστρὶ χυμῶν, τὰ δὲ στρυφνά, οἷάπερ εἰσὶ Κυδώνια καὶ στρουθία, ψυχρά τε καὶ γεώδη τὴν κρᾶσίν εἰσιν κοιλίαν τε στέλλει καὶ τραύματα κολλᾷ. οὕτω δὲ καὶ τὰ φύλλα καὶ οἱ χυλοὶ καὶ οἱ φλοιοὶ τῶν δένδρων ἀλλήλων διαφέρουσιν.",,,,,,,
403,paul,7,3,μηλέας περσικῆς,,2.242,,Μηλέας Περσικῆς,,"Μηλέας Περσικῆς οἱ μὲν βλαστοὶ καὶ τὰ φύλλα πικρὰ σαφῶς εἰσιν· ἕλμεις γοῦν ἀποκτείνει λεῖα κατὰ τοῦ ὀμφαλοῦ ἐπιτιθέμενα· ὁ δὲ καρπὸς αὐτῆς, τοῦτο δὴ τὸ ἐδώδιμον περσικόν, ὑγρόν τέ ἐστι καὶ ψυχρὸν κατὰ τὴν δευτέραν ἀπόστασιν.",,,,,,,
404,paul,7,3,μηλέας ἀρμενιακῆς,,2.242,,Μηλέας Ἀρμενιακῆς,,"Μηλέας Ἀρμενιακῆς ὁ καρπός, ὃν νῦν καλοῦσιν προκόκκια, τῆς αὐτῆς τοῖς περσικοῖς ἐστι δυνάμεως.",,,,,,,
405,paul,7,3,μήου,,2.242,,Μήου,,"Μήου αἱ ῥίζαι θερμαὶ μὲν κατὰ τὴν τρίτην εἰσὶ τάξιν, ξηραὶ δὲ κατὰ τὴν δευτέραν· οὖρά τε οὖν καὶ καταμήνια κινεῖ κεφαλαλγές τε ἐστι πλεῖον λαμβανόμενον.",,,,,,,
406,paul,7,3,μῖλαξ,,2.242,,Μῖλαξ,,Μῖλαξ ἥ τε λεία καὶ ἡ τραχεῖα τοῖς δένδροις περιπλεκομένη θερμῆς τε καὶ δριμείας εἰσὶ δυνάμεως.,,,,,,,
407,paul,7,3,μίσυ,,2.242,,Μίσυ,,"Μίσυ τῶν ἐσχαρωτικῶν τε καὶ καυστικῶν ἐστι φαρμάκων μετὰ στύψεως ἰσχυρᾶς, ἧττον δὲ δάκνει χαλκίτεως τῷ λεπτομερὲς εἶναι. καὶ τὴν χαλκῖτιν δὲ καὶ τὸ σῶρι χρονίζοντά φησιν ὁ Γαληνὸς εἰς μίσυ μεταβάλλειν ἐκ τῆς ἐπιφανείας ἀρχομένης τῆς μεταβολῆς.",,,,,,,
408,paul,7,3,μολύβδαινα,,2.242,,Μολύβδαινα,,Μολύβδαινα λιθαργύρῳ παραπλησίαν ἔχει δύναμιν ἀποκεχωρηκυῖα τῆς μέσης κράσεως ἐπὶ τὸ ψυχρότερον.,,,,,,,
409,paul,7,3,μόλυβδος,,2.242-243,,Μόλυβδος,,"Μόλυβδος δυνάμεώς ἐστι ψυκτικῆς, ἔχει δὲ καὶ ὑγρὰν οὐσίαν πλείστην ὑπὸ ψύξεως πεπηγυῖαν· τριβομένου γοῦν ἐν αὐτῷ ἢ οἴνου ἢ ὠμοτριβοῦς ἐλαίου ἤ τινος τῶν ψυχόντων χυλῶν πρὸς τὰς περὶ τὰ αἰδοῖα καὶ τὴν ἕδραν ἑλκώδεις φλεγμονὰς ἄριστον ἕξεις φάρμακον. ἔλασμα δὲ μολύβδινον κατὰ τῶν ψοῶν φορούμενον ὀνειρωγμοὺς ἐπέχει· καὶ γαγγλία δὲ διαχεῖ πέταλον ἐπιτιθέμενον αὐτοῖς μολιβοῦν. ὁ δὲ κεκαυμένος μόλυβδος ξηραντικώτερος μέν ἐστιν, ἔχει δέ τι δριμύ· εἰ δὲ πλυθείη, ἀδήκτως τε ξηραίνει καὶ τῶν κακοήθων ἑλκῶν ἀγαθὸν γίνεται φάρμακον.",,,,,,,
410,paul,7,3,μορέας,,2.243,,Μορέας,,"Μορέας ὁ καρπὸς ὁ μὲν πέπειρος ὑπάγει γαστέρα καὶ τοῖς στομαχικοῖς ἄλλοις τε, ὅσα μετρίας δεῖται στύψεως, χρήσιμός ἐστιν, ὁ δὲ ἄωρος ξηρανθεὶς στεγνωτικὸν ἱκανῶς γίνεται φάρμακον. ὁ δὲ φλοιὸς τῆς ῥίζης τοῦ δένδρου καὶ καθαρτικός ἐστι μετά τινος πικρότητος· ὅθεν πλατεῖαν ἕλμιν κτείνει. τῶν δὲ φύλλων καὶ τῶν βλαστῶν μέση πώς ἐστι τῶν ὑπαγόντων τε καὶ ἐπεχόντων ἡ δύναμις.",,,,,,,
411,paul,7,3,μυάγρου,,2.243,,Μυάγρου,,"Μυάγρου τὸ σπέρμα λιπαρόν ἐστι, τὸ δ' ἐν αὐτῷ ἐλαιῶδες ἐμπλαστικὴν ἔχει δύναμιν.",,,,,,,
412,paul,7,3,μύακες,,2.243,,Μύακες,,"Μύακες καέντες τὰ αὐτὰ δρῶσι τοῖς κήρυξιν, ἰδιαίτερον δὲ πλυθέντες τραχύτητα βλεφάρων καὶ λευκώματα σμήχουσι σὺν μέλιτι· ἡ δὲ σὰρξ αὐτῶν τοῖς κυνοδήκτοις ὠφελίμως ἐπιτίθεται.",,,,,,,
413,paul,7,3,μύαρον:μελάμπυκνον,,2.243,,"Μύαρον, οἱ δὲ μελάμπυκνον",,"Μύαρον, οἱ δὲ μελάμπυκνον, πόα φρυγανώδης ἐστὶ καὶ λιπαρά· δοκεῖ δὲ τὸ ἐξ αὐτῆς λίπος ὁμαλίζειν τὰς τοῦ σώματος τραχύτητας.",,,,,,,alias_review
414,paul,7,3,μυελός,,2.243,,Μυελὸς,,"Μυελὸς μαλακτικῆς τῶν σκληρυνομένων τε καὶ σκιρρουμένων σωμάτων ἐστὶ δυνάμεως, κάλλιστος μὲν ὁ τῶν ἐλάφων, ἐφεξῆς δ' αὐτῷ ὁ τῶν μόσχων· ὁ δὲ τῶν ταύρων καὶ τῶν τράγων δριμύτερός ἐστι καὶ ξηραντικώτερος. καὶ ὁ μὲν ἀπὸ τῶν κώλων λιπαρώτερός τε καὶ μαλακτικώτερός ἐστιν, ὁ δὲ τῆς ῥάχεως σκληρότερός τε καὶ αὐχμηρότερος.",,,,,,,
415,paul,7,3,μύκητες,,2.243,,Μύκητες,,"Μύκητες ψυχροὶ καὶ ὑγροὶ τὴν κρᾶσιν ἱκανῶς εἰσιν· τινὲς δὲ αὐτῶν καὶ ἀναιροῦσιν ἐσθιόμενοι, καὶ μάλιστα, ὅσοι αὐτῶν τὴν φύσιν ἐπίμικτον ἔχουσι σηπεδονώδει ποιότητι.",,,,,,,
416,paul,7,3,μυὸς ὦτα,,2.243,,Μυὸς ὦτα,,Μυὸς ὦτα εἴρηται ἀλσίνη.,,,,,,,
417,paul,7,3,μύξα,,2.244,,Μύξα,,"Μύξα δένδρου καρπός ἐστι μικρότερος μὲν τῶν κοκκυμήλων, δυνάμει δὲ παραπλήσιος.",,,,,,,
418,paul,7,3,μυρίκη,,2.244,,Μυρίκη,,Μυρίκη τμητικῆς ἐστι καὶ ῥυπτικῆς δυνάμεως ἄνευ τοῦ ξηραίνειν ἐπιφανῶς. ἔχει δέ τινα καὶ στῦψιν· τὸ γοῦν ἀφέψημα αὐτῆς σπλῆνας ὀνίνησι πινόμενον. ἰᾶται δὲ καὶ ὀδονταλγίας. ὁ δὲ καρπὸς καὶ ὁ φλοιὸς αὐτῆς ἐγγύς ἐστι κηκῖδι τὴν δύναμιν· ἡ δὲ τέφρα τοῦ δένδρου ξηραντικωτέρα ἐστίν.,,,,,,,
419,paul,7,3,μυριόφυλλον,,2.244,,Μυριόφυλλον,,"Μυριόφυλλον ξηραντικῆς ἐστιν εἰς τοσοῦτον δυνάμεως, ὡς κολλᾶν τραύματα.",,,,,,,
420,paul,7,3,μύρρα:μυρρίς,,2.244,,Μύρρα ἢ μυρρὶς,,Μύρρα ἢ μυρρὶς ἐκ τῆς δευτέρας ἐστὶ τῶν θερμαινόντων τάξεως ἔχουσά τι καὶ λεπτομερές. εὐώδης δὲ καὶ γλυκεῖά ἐστιν αὐτῆς ἡ ῥίζα ἐμμήνων τε κινητικὴ καὶ τῶν ἐκ θώρακος καὶ πνεύμονος ἀνακαθαρτική.,,,,,,,
421,paul,7,3,μυρρίνη,,2.244,,Μυρρίνη,,"Μυρρίνη ἐξ ἐναντίων οὐσιῶν σύγκειται, κρατεῖ δὲ ἐν αὐτῇ τὸ γεῶδες ψυχρόν· ὅθεν ἰσχυρῶς ξηραίνει. ἡ δὲ μυρτὶς ἡ ἐν τῷ στελέχει καὶ τοῖς κλάδοις αὐτῆς ὀχθώδης ἐπίφυσις ξηραίνει τε καὶ στύφει σφοδρότερον. ἔστι δὲ καὶ τὰ ξηρότερα φύλλα τῶν χλωρῶν ξηραντικώτερα· καὶ ὁ καρπὸς δὲ καὶ ὁ χυλὸς παραπλησίας εἰσὶ δυνάμεως ἔξωθέν τε καὶ εἴσω τοῦ σώματος λαμβανόμενα.",,,,,,,
422,paul,7,3,μῶλυ:πήγανον ἄγριον:ἁρμαλά:βήσασα,,2.244,,"Μῶλυ, τινὲς δὲ πήγανον ἄγριον, ἄλλοι ἁρμαλάν, Σύροι δὲ βήσασαν",,"Μῶλυ, τινὲς δὲ πήγανον ἄγριον, ἄλλοι ἁρμαλάν, Σύροι δὲ βήσασαν, τρίτης ἀποστάσεως τῶν θερμαινόντων ἐστὶ λεπτομερές· ὅθεν καὶ τέμνει τοὺς παχεῖς καὶ γλίσχρους χυμοὺς διαφορεῖ τε καὶ ἐπ' οὔρησιν προτρέπει.",,,,,,,alias_review
423,paul,7,3,ναόκαφθον:νάκαφθον,,2.244,,"Ναόκαφθον, οἱ δὲ νάκαφθον",,"Ναόκαφθον, οἱ δὲ νάκαφθον, Ἰνδικόν ἐστιν ἄρωμα πρὸς μήτραν ἐστεγνωμένην ὑπατμιζόμενον.",,,,,,,alias_review
424,paul,7,3,νᾶπυ,,2.244,,Νᾶπυ,,Νᾶπυ θερμαίνει καὶ ξηραίνει κατὰ τὴν τετάρτην ἀπόστασιν.,,,,,,,
425,paul,7,3,ναρδόσταχυς,,2.244-245,,Ναρδόσταχυς,,"Ναρδόσταχυς. ἡ ῥίζα ταύτης θερμαίνει μὲν κατὰ τὴν πρώτην ἀπόστασιν, ξηραίνει δὲ κατὰ τὴν δευτέραν, ἔχει δὲ καὶ στῦφόν τι καὶ δριμὺ καὶ ὑπόπικρον· ἥπατι γοῦν ἁρμόττει καὶ στομάχῳ ἔξωθέν τε καὶ εἴσω πινόμενον καὶ οὖρα κινεῖ καὶ τὰ τῶν ἐντὸς ῥεύματα ξηραίνει. ἰσχυροτέρα δέ ἐστιν ἡ Ἰνδικὴ τῆς Συριακῆς καὶ μελαντέρα.",,,,,,,
426,paul,7,3,νάρδος κελτική,,2.245,,Νάρδος Κελτικὴ,,"Νάρδος Κελτικὴ παραπλησίας μέν ἐστι τῇ λεχθείσῃ δυνάμεως, ἀσθενεστέρα δέ, πλὴν εἰς οὖρα· θερμοτέρα γάρ ἐστιν ἐκείνης καὶ ἧττον στύφουσα.",,,,,,,
427,paul,7,3,νάρδος ὀρεία:θυλακῖτις:πυρῖτις,,2.245,,Νάρδος ὀρεία ἡ καὶ θυλακῖτις καὶ πυρῖτις,,Νάρδος ὀρεία ἡ καὶ θυλακῖτις καὶ πυρῖτις λεγομένη τῶν προειρημένων ἐστὶν ἀσθενεστέρα.,,,,,,,alias_review
428,paul,7,3,νάρθηκος,,2.245,,Νάρθηκος,,"Νάρθηκος τὸ σπέρμα μὲν λεπτύνει καὶ θερμαίνει, τὸ δὲ ἐντὸς χλωρὸν ἔτι στύφει· δι' ὃ αἱμοπτυικοῖς τε καὶ κοιλιακοῖς ἁρμόττει.",,,,,,,
