entry_id,source,ref,chapter_title_gr,chapter_title_en,lemma_ids,part_id,greek,greek_normalized,translation,trans_status,e_vol,e_page_start,e_page_end,word_count,notes
PAUL_AEG-7.3.513,PAUL_AEG,7.3.513,Πτέρις,,,,"Πτέρις ξηραντικὴ τὴν δύναμίν ἐστι καὶ πικρά· ὅθεν ἔμβρυά τε φθείρει καὶ ἐκβάλλει καὶ πλατείας ἕλμινθας ἀναιρεῖ τεσσάρων δραγμῶν ὁλκὴ σὺν μελικράτῳ. ὅτι δὲ μετρίως στύφει, ξηραντικὴ τῶν ἑλκῶν ἀδήκτως ἐστίν.","πτερις ξηραντικη την δυναμιν εστι και πικρα· οθεν εμβρυα τε φθειρει και εκβαλλει και πλατειας ελμινθας αναιρει τεσσαρων δραγμων ολκη συν μελικρατω. οτι δε μετριως στυφει, ξηραντικη των ελκων αδηκτως εστιν.",,draft,2,255,255,31,paul_row=512; lemma_gr=πτέρις; edition_pages=2.255
PAUL_AEG-7.3.514,PAUL_AEG,7.3.514,Πυκνόκοκκον,,,,"Πυκνόκοκκον διαφορητικῆς τε καὶ ἑλκτικῆς καὶ δριμείας ἐστὶ δυνάμεως. τὰ μὲν οὖν φύλλα φύματα καὶ δοθιῆνας διαφορεῖ, ὁ δὲ καρπὸς πρὸς τούτοις καὶ σκόλοπας ἕλκει· ἡ δὲ ῥίζα χολῆς τῆς ξανθῆς ἐστι καθαρτική.","πυκνοκοκκον διαφορητικης τε και ελκτικης και δριμειας εστι δυναμεως. τα μεν ουν φυλλα φυματα και δοθιηνας διαφορει, ο δε καρπος προς τουτοις και σκολοπας ελκει· η δε ριζα χολης της ξανθης εστι καθαρτικη.",,draft,2,255,255,33,paul_row=513; lemma_gr=πυκνόκοκκον; edition_pages=2.255
PAUL_AEG-7.3.515,PAUL_AEG,7.3.515,Πυρέθρου,,,,Πυρέθρου ἡ ῥίζα καυστικὴν ἔχει δύναμιν καὶ ὀδόντων ἐψυγμένων ὀδύνας πραΰνει καὶ πρὸ τῶν κατὰ περίοδον ῥιγῶν ἀνατρίβεται μετ' ἐλαίου καὶ τοὺς ναρκώδεις τε καὶ παρειμένους ὠφελεῖ.,πυρεθρου η ριζα καυστικην εχει δυναμιν και οδοντων εψυγμενων οδυνας πραυνει και προ των κατα περιοδον ριγων ανατριβεται μετ' ελαιου και τους ναρκωδεις τε και παρειμενους ωφελει.,,draft,2,255,255,27,paul_row=514; lemma_gr=πυρέθρου; edition_pages=2.255
PAUL_AEG-7.3.516,PAUL_AEG,7.3.516,Πυρὸς,,,,"Πυρὸς θερμαίνει μὲν κατὰ τὴν πρώτην τάξιν, μέσος δὲ τῶν τε ξηρῶν καὶ ὑγρῶν ἐστιν· ἔχει δέ τι καὶ γλίσχρον καὶ ἐμφρακτικόν.","πυρος θερμαινει μεν κατα την πρωτην ταξιν, μεσος δε των τε ξηρων και υγρων εστιν· εχει δε τι και γλισχρον και εμφρακτικον.",,draft,2,255,255,22,paul_row=515; lemma_gr=πυρός; edition_pages=2.255
PAUL_AEG-7.3.517,PAUL_AEG,7.3.517,Πυτία,,,,"Πυτία πᾶσα δριμείας ἐστὶ καὶ λεπτυντικῆς καὶ διαφορητικῆς καὶ δηλονότι ξηραντικῆς δυνάμεως. ἀλλὰ τὴν μὲν τῶν λαγωῶν ἐπιλήπτους θεραπεύειν ἔγραψαν, εἰ μετ' ὄξους πίνοιτο, καὶ ῥοῦν γυναικεῖον ἰᾶσθαι καὶ γάλα τεθρομβωμένον ἐν κοιλίᾳ λύειν, ὁμοίως δὲ καὶ αἷμα· τινὲς δὲ καὶ τὰς ἐκ θώρακος πτύσεις τοῦ αἵματος ἐπέχειν αὐτήν φασιν. ἱππείαν δὲ πυτίαν ἔγραψαν κοιλιακοῖς τε καὶ δυσεντερικοῖς ἁρμόττειν, τὴν δὲ τῆς φώκης καστορίου δύναμιν ἔχειν.","πυτια πασα δριμειας εστι και λεπτυντικης και διαφορητικης και δηλονοτι ξηραντικης δυναμεως. αλλα την μεν των λαγωων επιληπτους θεραπευειν εγραψαν, ει μετ' οξους πινοιτο, και ρουν γυναικειον ιασθαι και γαλα τεθρομβωμενον εν κοιλια λυειν, ομοιως δε και αιμα· τινες δε και τας εκ θωρακος πτυσεις του αιματος επεχειν αυτην φασιν. ιππειαν δε πυτιαν εγραψαν κοιλιακοις τε και δυσεντερικοις αρμοττειν, την δε της φωκης καστοριου δυναμιν εχειν.",,draft,2,255,255,66,paul_row=516; lemma_gr=πυτία; edition_pages=2.255
PAUL_AEG-7.3.518,PAUL_AEG,7.3.518,Ῥάκος,,,,"Ῥάκος κεκαυμένον τὸ μὲν ἐξ ἐρίων ὁμοίαν ἐκείνοις ἔχει κεκαυμένοις δύναμιν, τὸ δὲ λινοῦν καιόμενον μὲν ἔτι λεπτομερῆ καπνὸν ἐκδίδωσιν, ὡς καὶ κατάρρους ἐκφράττειν καὶ ταῖς τῆς ὑστέρας ἁρμόττειν ἀναδρομαῖς, ἤδη δὲ καυθὲν ἐγγύς ἐστιν ἐρίῳ τὴν δύναμιν.","ρακος κεκαυμενον το μεν εξ εριων ομοιαν εκεινοις εχει κεκαυμενοις δυναμιν, το δε λινουν καιομενον μεν ετι λεπτομερη καπνον εκδιδωσιν, ως και καταρρους εκφραττειν και ταις της υστερας αρμοττειν αναδρομαις, ηδη δε καυθεν εγγυς εστιν εριω την δυναμιν.",,draft,2,255,255,38,paul_row=517; lemma_gr=ῥάκος; edition_pages=2.255
PAUL_AEG-7.3.519,PAUL_AEG,7.3.519,Ῥάμνος,,,,"Ῥάμνος ξηραίνει μὲν κατὰ τὴν δευτέραν ἀπόστασιν, ψύχει δὲ κατὰ τὴν πρώτην· ὅθεν ἕρπητας ἰᾶται καὶ ἐρυσιπέλατα μὴ πάνυ θερμά. χρηστέον δὲ τοῖς ἁπαλοῖς φύλλοις.","ραμνος ξηραινει μεν κατα την δευτεραν αποστασιν, ψυχει δε κατα την πρωτην· οθεν ερπητας ιαται και ερυσιπελατα μη πανυ θερμα. χρηστεον δε τοις απαλοις φυλλοις.",,draft,2,255,255,25,paul_row=518; lemma_gr=ῥάμνος; edition_pages=2.255
PAUL_AEG-7.3.520,PAUL_AEG,7.3.520,Ῥάφανος,,,,"Ῥάφανος θερμαίνει μὲν κατὰ τὴν τρίτην ἀπόστασιν, ξηραίνει δὲ κατὰ τὴν δευτέραν. ἡ δὲ ἀγρία δραστικωτέρα ἐστίν. ἀμφοῖν δὲ τὸ σπέρμα ἰσχυρότερον· διαφοροῦσι γοῦν τά τε ὑπώπια καὶ τὰ ἄλλα πελιδνά.","ραφανος θερμαινει μεν κατα την τριτην αποστασιν, ξηραινει δε κατα την δευτεραν. η δε αγρια δραστικωτερα εστιν. αμφοιν δε το σπερμα ισχυροτερον· διαφορουσι γουν τα τε υπωπια και τα αλλα πελιδνα.",,draft,2,255,256,31,paul_row=519; lemma_gr=ῥάφανος; edition_pages=2.255-256
PAUL_AEG-7.3.521,PAUL_AEG,7.3.521,"Ῥῆον, οἱ δὲ ῥᾶ",,,,"Ῥῆον, οἱ δὲ ῥᾶ, σύνθετόν ἐστιν ἐκ γεώδους ψυχρᾶς καὶ λεπτομεροῦς οὐσίας ἀερώδους τε καὶ θερμῆς καὶ δριμείας ἠρέμα· ὅθεν σπάσματα καὶ ῥήγματα καὶ ὀρθοπνοίας ὀνίνησι καὶ πελιώματα τῷ διαφορεῖν, τῷ δὲ στύφειν αἵματός τε πτύσεις καὶ κοιλιακοὺς καὶ δυσεντερικούς, δι' ἄμφω δὲ τοὺς ἡπατικοὺς ὠφελεῖ.","ρηον, οι δε ρα, συνθετον εστιν εκ γεωδους ψυχρας και λεπτομερους ουσιας αερωδους τε και θερμης και δριμειας ηρεμα· οθεν σπασματα και ρηγματα και ορθοπνοιας ονινησι και πελιωματα τω διαφορειν, τω δε στυφειν αιματος τε πτυσεις και κοιλιακους και δυσεντερικους, δι' αμφω δε τους ηπατικους ωφελει.",,draft,2,256,256,46,paul_row=520; lemma_gr=ῥῆον:ῥᾶ; edition_pages=2.256; derived_from=alias_review
PAUL_AEG-7.3.522,PAUL_AEG,7.3.522,Ῥητίναι,,,,"Ῥητίναι πᾶσαι θερμαίνουσι τε καὶ ξηραίνουσιν. ἀλλ' ἡ μὲν τερεβινθίνη πρωτεύει διαφορητική τε καὶ μαλακτικὴ καὶ λεπτομερὴς ὑπάρχουσα καὶ ῥυπτική· δι' ὃ καὶ ψώρας ἰᾶται. παραπλησία δὲ αὐτῇ καὶ ἡ λάριξ ἐστίν. ἥ γέ τοι πευκίνη καὶ ταύτης ἔτι μᾶλλον ἡ στροβιλίνη δριμυτέρα μέν ἐστιν, οὐ μὴν οὔτε διαφορεῖ πλεῖον οὔτε ἐπισπᾶται· μέσαι δὲ αὐτῶν εἰσιν ἡ πιτυίνη τε καὶ ἡ ἐλατίνη.","ρητιναι πασαι θερμαινουσι τε και ξηραινουσιν. αλλ' η μεν τερεβινθινη πρωτευει διαφορητικη τε και μαλακτικη και λεπτομερης υπαρχουσα και ρυπτικη· δι' ο και ψωρας ιαται. παραπλησια δε αυτη και η λαριξ εστιν. η γε τοι πευκινη και ταυτης ετι μαλλον η στροβιλινη δριμυτερα μεν εστιν, ου μην ουτε διαφορει πλειον ουτε επισπαται· μεσαι δε αυτων εισιν η πιτυινη τε και η ελατινη.",,draft,2,256,256,62,paul_row=521; lemma_gr=ῥητίναι; edition_pages=2.256
PAUL_AEG-7.3.523,PAUL_AEG,7.3.523,Ῥόδα,,,,Ῥόδα σύνθετα τὴν φύσιν ἐστὶν ἐξ ὑδατώδους οὐσίας θερμῆς καὶ στυφούσης τε καὶ πικρᾶς. τὸ δὲ ἄνθος αὐτῶν ἔτι μᾶλλόν ἐστι στυπτικόν· ὅθεν καὶ ξηραντικόν.,ροδα συνθετα την φυσιν εστιν εξ υδατωδους ουσιας θερμης και στυφουσης τε και πικρας. το δε ανθος αυτων ετι μαλλον εστι στυπτικον· οθεν και ξηραντικον.,,draft,2,256,256,25,paul_row=522; lemma_gr=ῥόδα; edition_pages=2.256
PAUL_AEG-7.3.524,PAUL_AEG,7.3.524,Ῥοδία ῥίζα,,,,Ῥοδία ῥίζα θερμαίνει μὲν κατὰ τὴν δευτέραν ἀπόστασιν λεπτομεροῦς τε καὶ διαφορητικῆς ἐστι δυνάμεως.,ροδια ριζα θερμαινει μεν κατα την δευτεραν αποστασιν λεπτομερους τε και διαφορητικης εστι δυναμεως.,,draft,2,256,256,14,paul_row=523; lemma_gr=ῥοδία ῥίζα; edition_pages=2.256
PAUL_AEG-7.3.525,PAUL_AEG,7.3.525,Ῥοιαὶ,,,,"Ῥοιαὶ ὅλαι τὴν στυπτικὴν δύναμιν ἐπικρατοῦσαν ἔχουσι, δι' ἣν ψύχουσί τε καὶ ξηραίνουσιν. ἀλλ' αἱ μὲν γλυκεῖαι τῶν ἄλλων ἧσσον ἄμφω κέκτηνται, αἱ δ' αὐστηραὶ μᾶλλον μὲν ψύχουσι, ξηρότεραι δέ εἰσι καὶ εὐστόμαχοι, αἱ δὲ ὀξεῖαι ψύχουσι καὶ πλέον ἔχουσαί τι καὶ τμητικόν. τὰ δὲ γίγαρτα τοῦ χυλοῦ στυπτικώτερά τέ ἐστι καὶ ξηραντικώτερα, τούτων δὲ ἔτι μᾶλλον τὰ λέμματα τὰ σίδια προσαγορευόμενα· παραπλησίας δὲ τούτοις εἰσὶ δυνάμεως οἱ κύτινοι.","ροιαι ολαι την στυπτικην δυναμιν επικρατουσαν εχουσι, δι' ην ψυχουσι τε και ξηραινουσιν. αλλ' αι μεν γλυκειαι των αλλων ησσον αμφω κεκτηνται, αι δ' αυστηραι μαλλον μεν ψυχουσι, ξηροτεραι δε εισι και ευστομαχοι, αι δε οξειαι ψυχουσι και πλεον εχουσαι τι και τμητικον. τα δε γιγαρτα του χυλου στυπτικωτερα τε εστι και ξηραντικωτερα, τουτων δε ετι μαλλον τα λεμματα τα σιδια προσαγορευομενα· παραπλησιας δε τουτοις εισι δυναμεως οι κυτινοι.",,draft,2,256,256,69,paul_row=524; lemma_gr=ῥοιαί; edition_pages=2.256
PAUL_AEG-7.3.526,PAUL_AEG,7.3.526,Ῥοὸς,,,,"Ῥοὸς τοῦ βυρσοδεψικοῦ καλουμένου τοῖς ἰατροῖς ὁ καρπὸς μάλιστα καὶ ὁ χυλὸς εἰς χρείαν ἥκουσιν ἱκανῶς ὄντος στυπτικοῦ μὲν καὶ ξηραντικοῦ ἐκ τῆς τρίτης τάξεως, ῥυπτικοῦ δὲ τῆς δευτέρας.","ροος του βυρσοδεψικου καλουμενου τοις ιατροις ο καρπος μαλιστα και ο χυλος εις χρειαν ηκουσιν ικανως οντος στυπτικου μεν και ξηραντικου εκ της τριτης ταξεως, ρυπτικου δε της δευτερας.",,draft,2,256,256,29,paul_row=525; lemma_gr=ῥοός; edition_pages=2.256
PAUL_AEG-7.3.527,PAUL_AEG,7.3.527,Ῥύπος ἀπὸ τῶν χαλκῶν ἀνδριάντων ἢ σκευῶν,,,,"Ῥύπος ἀπὸ τῶν χαλκῶν ἀνδριάντων ἢ σκευῶν, ἐν οἷς ἄφθονον ἔλαιον ἐναπομένει, ἔχων τι καὶ ἰοῦ διαφορητικός τέ ἐστι καὶ ξηραντικὸς μετρίως καὶ μαλακτικός· ἄπεπτα γοῦν φύματα διαφορεῖ. περὶ δὲ τοῦ κατὰ παλαίστρας, ὃν ἔνιοι καὶ πάτον καλοῦσιν, ἐν τῷ περὶ ἱδρῶτος εἴρηται. ὁ δὲ ἐν τοῖς ὠσὶ ῥύπος παρωνυχίας ἰᾶσθαι λέγεται.","ρυπος απο των χαλκων ανδριαντων η σκευων, εν οις αφθονον ελαιον εναπομενει, εχων τι και ιου διαφορητικος τε εστι και ξηραντικος μετριως και μαλακτικος· απεπτα γουν φυματα διαφορει. περι δε του κατα παλαιστρας, ον ενιοι και πατον καλουσιν, εν τω περι ιδρωτος ειρηται. ο δε εν τοις ωσι ρυπος παρωνυχιας ιασθαι λεγεται.",,draft,2,256,257,52,paul_row=526; lemma_gr=ῥύπος ἀπὸ τῶν χαλκῶν ἀνδριάντων ἢ σκευῶν; edition_pages=2.256-257
PAUL_AEG-7.3.528,PAUL_AEG,7.3.528,Σαγαπηνὸν ὀπός,,,,"Σαγαπηνὸν ὀπός ἐστιν οἷον νάρθηκος θερμὸς καὶ λεπτομερής, ἔχει δέ τι καὶ ῥυπτικόν, ὡς καὶ ταῖς ἐν ὀφθαλμοῖς οὐλαῖς τε καὶ ὑποχύσεσιν ἁρμόττειν.","σαγαπηνον οπος εστιν οιον ναρθηκος θερμος και λεπτομερης, εχει δε τι και ρυπτικον, ως και ταις εν οφθαλμοις ουλαις τε και υποχυσεσιν αρμοττειν.",,draft,2,257,257,23,paul_row=527; lemma_gr=σαγαπηνὸν ὀπός; edition_pages=2.257
PAUL_AEG-7.3.529,PAUL_AEG,7.3.529,Σαλαμάνδρας,,,,Σαλαμάνδρας καυθείσης τὴν τέφραν ἔνιοι μιγνύουσι σηπτικαῖς τε καὶ λεπρικαῖς καὶ ψωρικαῖς δυνάμεσιν.,σαλαμανδρας καυθεισης την τεφραν ενιοι μιγνυουσι σηπτικαις τε και λεπρικαις και ψωρικαις δυναμεσιν.,,draft,2,257,257,13,paul_row=528; lemma_gr=σαλαμάνδρας; edition_pages=2.257
PAUL_AEG-7.3.530,PAUL_AEG,7.3.530,Σάμψυχον,,,,"Σάμψυχον θερμαίνει καὶ ξηραίνει κατὰ τὴν τρίτην ἀπόστασιν, ἔστι δὲ καὶ λεπτομερὲς καὶ διαφορητικόν.","σαμψυχον θερμαινει και ξηραινει κατα την τριτην αποστασιν, εστι δε και λεπτομερες και διαφορητικον.",,draft,2,257,257,14,paul_row=529; lemma_gr=σάμψυχον; edition_pages=2.257
PAUL_AEG-7.3.531,PAUL_AEG,7.3.531,Σανδαράχη,,,,"Σανδαράχη καυστικῆς ἐστι δυνάμεως, ὥσπερ καὶ τὸ ἀρσενικόν.","σανδαραχη καυστικης εστι δυναμεως, ωσπερ και το αρσενικον.",,draft,2,257,257,8,paul_row=530; lemma_gr=σανδαράχη; edition_pages=2.257
PAUL_AEG-7.3.532,PAUL_AEG,7.3.532,Σάνδυξ ἢ σηρικὸν,,,,"Σάνδυξ ἢ σηρικὸν λεπτομεροῦς μέν ἐστι καὶ ξηραντικῆς δυνάμεως, οὐ μὴν θερμῆς.","σανδυξ η σηρικον λεπτομερους μεν εστι και ξηραντικης δυναμεως, ου μην θερμης.",,draft,2,257,257,12,paul_row=531; lemma_gr=σάνδυξ:σηρικόν; edition_pages=2.257
PAUL_AEG-7.3.533,PAUL_AEG,7.3.533,Σαπρότης ξύλων,,,,"Σαπρότης ξύλων, καὶ μάλιστα τῆς πτελέας, καθαίρει καὶ ἀναπληροῖ τὰ ὑγρὰ τῶν ἑλκῶν.","σαπροτης ξυλων, και μαλιστα της πτελεας, καθαιρει και αναπληροι τα υγρα των ελκων.",,draft,2,257,257,13,paul_row=532; lemma_gr=σαπρότης ξύλων; edition_pages=2.257
PAUL_AEG-7.3.534,PAUL_AEG,7.3.534,Σάπων,,,,Σάπων ῥυπτικῆς ἐστι καὶ στυπτικῆς δυνάμεως.,σαπων ρυπτικης εστι και στυπτικης δυναμεως.,,draft,2,257,257,6,paul_row=533; lemma_gr=σάπων; edition_pages=2.257
PAUL_AEG-7.3.535,PAUL_AEG,7.3.535,Σαρκοκόλλα,,,,Σαρκοκόλλα δάκρυόν ἐστι δένδρου Περσικοῦ ἐμπλαστικόν τε καὶ ἀδήκτως ξηραῖνον καὶ διὰ τοῦτο καὶ τραύματα κολλᾷ.,σαρκοκολλα δακρυον εστι δενδρου περσικου εμπλαστικον τε και αδηκτως ξηραινον και δια τουτο και τραυματα κολλα.,,draft,2,257,257,16,paul_row=534; lemma_gr=σαρκοκόλλα; edition_pages=2.257
PAUL_AEG-7.3.536,PAUL_AEG,7.3.536,Σαρξιφαγὲς,,,,Σαρξιφαγὲς διουρητικόν τέ ἐστι καὶ λίθων θρυπτικόν.,σαρξιφαγες διουρητικον τε εστι και λιθων θρυπτικον.,,draft,2,257,257,7,paul_row=535; lemma_gr=σαρξιφαγές; edition_pages=2.257
PAUL_AEG-7.3.537,PAUL_AEG,7.3.537,Σατύριον ἢ τρίφυλλον,,,,"Σατύριον ἢ τρίφυλλον ὑγρόν ἐστι καὶ θερμὸν τὴν κρᾶσιν καὶ φυσῶδες· ὅθεν εἰς ἀφροδίσια παρορμᾷ· τινὲς δὲ καὶ ὀπισθοτόνους αὐτό φασιν ἰᾶσθαι μετ' οἴνου αὐστηροῦ πινόμενον. ἐν δὲ τῷ Περὶ τῆς θηριακῆς ὁ Γαληνός φησιν τὴν τρίφυλλον τὴν τῷ ὑακίνθῳ ὁμοίαν, ὁπόταν τοῦ ἔαρος ἐγκύμων γενομένη τὸ σπέρμα ὅμοιον ἔχῃ τῇ ἀγρίᾳ κνήκῳ, ἀφεψομένης αὐτῆς τὸ ζέμα φαλαγγίου μὲν ἢ ἔχεως δήγματι καταντλούμενον θεραπεύειν αὐτό, ὑγιεῖ δὲ τόπῳ προσφερόμενον, φησίν, ὅμοιον πάθος ἐργάζεται τοῖς ὑπό τινος τούτων δηχθεῖσιν.","σατυριον η τριφυλλον υγρον εστι και θερμον την κρασιν και φυσωδες· οθεν εις αφροδισια παρορμα· τινες δε και οπισθοτονους αυτο φασιν ιασθαι μετ' οινου αυστηρου πινομενον. εν δε τω περι της θηριακης ο γαληνος φησιν την τριφυλλον την τω υακινθω ομοιαν, οποταν του εαρος εγκυμων γενομενη το σπερμα ομοιον εχη τη αγρια κνηκω, αφεψομενης αυτης το ζεμα φαλαγγιου μεν η εχεως δηγματι καταντλουμενον θεραπευειν αυτο, υγιει δε τοπω προσφερομενον, φησιν, ομοιον παθος εργαζεται τοις υπο τινος τουτων δηχθεισιν.",,draft,2,257,257,78,paul_row=536; lemma_gr=σατύριον:τρίφυλλον; edition_pages=2.257
PAUL_AEG-7.3.538,PAUL_AEG,7.3.538,Σαύρας,,,,"Σαύρας ἧπαρ μὲν καὶ κεφαλὴ κατὰ τὸν ἴδιον εἴρηται τόπον, ὅλη δὲ ἀνασχισθεῖσα καὶ ἐπιτεθεῖσα σκορπιοπλήκτους ἰᾶται.","σαυρας ηπαρ μεν και κεφαλη κατα τον ιδιον ειρηται τοπον, ολη δε ανασχισθεισα και επιτεθεισα σκορπιοπληκτους ιαται.",,draft,2,257,257,17,paul_row=537; lemma_gr=σαύρας; edition_pages=2.257
PAUL_AEG-7.3.539,PAUL_AEG,7.3.539,Σέλινον,,,,"Σέλινον θερμὸν εἰς τοσοῦτόν ἐστιν, ὡς οὖρά τε κινεῖν καὶ καταμήνια· ἔστι δὲ καὶ ἄφυσον, καὶ μάλιστα τὸ σπέρμα.","σελινον θερμον εις τοσουτον εστιν, ως ουρα τε κινειν και καταμηνια· εστι δε και αφυσον, και μαλιστα το σπερμα.",,draft,2,257,257,19,paul_row=538; lemma_gr=σέλινον; edition_pages=2.257
PAUL_AEG-7.3.540,PAUL_AEG,7.3.540,Σέρις,,,,Σέρις ὑπόπικρόν ἐστι λάχανον ψῦχον ἱκανῶς καὶ ὑγραῖνον· ἔχει δέ τι καὶ στύψεως.,σερις υποπικρον εστι λαχανον ψυχον ικανως και υγραινον· εχει δε τι και στυψεως.,,draft,2,258,258,13,paul_row=539; lemma_gr=σέρις; edition_pages=2.258
PAUL_AEG-7.3.541,PAUL_AEG,7.3.541,Σέριφον,,,,"Σέριφον θερμαίνει μὲν κατὰ τὴν δευτέραν τάξιν, ξηραίνει δὲ κατὰ τὴν πρώτην, παραπλήσιον μὲν ὑπάρχον ἀψινθίῳ, ἧττον δὲ αὐτοῦ στύφει καὶ μᾶλλον θερμαίνει καὶ ἕλμεις κτείνει· ἔστι δὲ μετρίως κακοστόμαχον.","σεριφον θερμαινει μεν κατα την δευτεραν ταξιν, ξηραινει δε κατα την πρωτην, παραπλησιον μεν υπαρχον αψινθιω, ηττον δε αυτου στυφει και μαλλον θερμαινει και ελμεις κτεινει· εστι δε μετριως κακοστομαχον.",,draft,2,258,258,30,paul_row=540; lemma_gr=σέριφον; edition_pages=2.258
PAUL_AEG-7.3.542,PAUL_AEG,7.3.542,Σεσέλεως,,,,"Σεσέλεως ἡ ῥίζα, καὶ μᾶλλον ὁ καρπός, ἱκανῶς θερμαίνει μετὰ λεπτομερείας· ἔστι δὲ καὶ οὐρητικὸν πρὸς ἐπιληψίαν τε καὶ ὀρθοπνοίας ἁρμόττει.","σεσελεως η ριζα, και μαλλον ο καρπος, ικανως θερμαινει μετα λεπτομερειας· εστι δε και ουρητικον προς επιληψιαν τε και ορθοπνοιας αρμοττει.",,draft,2,258,258,21,paul_row=541; lemma_gr=σεσέλεως; edition_pages=2.258
PAUL_AEG-7.3.543,PAUL_AEG,7.3.543,Σηπίας ὄστρακον,,,,"Σηπίας ὄστρακον παραπλήσιον μέν ἐστιν ὀστρέῳ τὴν δύναμιν, λεπτομερὲς δὲ καὶ μᾶλλον ῥυπτικόν· ὅθεν, εἰ καυθείη, πτερύγια λεπτύνει σὺν ἁλσὶν ὀρυκτοῖς, ἄκαυστον δὲ συκώσεις ἀποσμήχει παρατριβόμενον καὶ τὰ περὶ τὸ δέρμα ῥύπτει.","σηπιας οστρακον παραπλησιον μεν εστιν οστρεω την δυναμιν, λεπτομερες δε και μαλλον ρυπτικον· οθεν, ει καυθειη, πτερυγια λεπτυνει συν αλσιν ορυκτοις, ακαυστον δε συκωσεις αποσμηχει παρατριβομενον και τα περι το δερμα ρυπτει.",,draft,2,258,258,32,paul_row=542; lemma_gr=σηπίας ὄστρακον; edition_pages=2.258
PAUL_AEG-7.3.544,PAUL_AEG,7.3.544,Σησαμοειδοῦς τοῦ λευκοῦ,,,,Σησαμοειδοῦς τοῦ λευκοῦ τὸ σπέρμα θερμαίνει τε καὶ ῥύπτει καὶ ῥήσσει.,σησαμοειδους του λευκου το σπερμα θερμαινει τε και ρυπτει και ρησσει.,,draft,2,258,258,11,paul_row=543; lemma_gr=σησαμοειδοῦς τοῦ λευκοῦ; edition_pages=2.258
PAUL_AEG-7.3.545,PAUL_AEG,7.3.545,Σήσαμον,,,,Σήσαμον οὐκ ὀλίγον ἔχει τὸ γλίσχρον καὶ λιπαρόν· ὅθεν ἐμπλαστικόν τε καὶ μαλακτικόν ἐστι καὶ μετρίως θερμαῖνον.,σησαμον ουκ ολιγον εχει το γλισχρον και λιπαρον· οθεν εμπλαστικον τε και μαλακτικον εστι και μετριως θερμαινον.,,draft,2,258,258,17,paul_row=544; lemma_gr=σήσαμον; edition_pages=2.258
PAUL_AEG-7.3.546,PAUL_AEG,7.3.546,"Σήψ, ἣν ἔνιοι Χαλκιδικὴν σαύραν ἐκάλεσαν",,,,"Σήψ, ἣν ἔνιοι Χαλκιδικὴν σαύραν ἐκάλεσαν, ἐν οἴνῳ ποθεῖσα τοὺς ὑπ' αὐτῆς δηχθέντας ἰᾶται.","σηψ, ην ενιοι χαλκιδικην σαυραν εκαλεσαν, εν οινω ποθεισα τους υπ' αυτης δηχθεντας ιαται.",,draft,2,258,258,14,paul_row=545; lemma_gr=σήψ:χαλκιδικὴ σαύρα; edition_pages=2.258; derived_from=alias_review
PAUL_AEG-7.3.547,PAUL_AEG,7.3.547,Σίαλον τὸ τῶν ἀνθρώπων,,,,"Σίαλον τὸ τῶν ἀνθρώπων, νήστεων μάλιστα, διαφορητικόν τε καὶ ῥυπτικόν ἐστι· λειχῆνας γοῦν παιδίων ἀπορρύπτει χρισθὲν καὶ δοθιῆνας πέττει, μετὰ πυρῶν δηλονότι μασηθέντων ἐπιτιθέμενον, ὑπώπιά τε αἴρει· τοῖς δὲ τοὺς ἀνθρώπους ἀναιροῦσι θηρίοις ἐναντιώτατόν ἐστιν.","σιαλον το των ανθρωπων, νηστεων μαλιστα, διαφορητικον τε και ρυπτικον εστι· λειχηνας γουν παιδιων απορρυπτει χρισθεν και δοθιηνας πεττει, μετα πυρων δηλονοτι μασηθεντων επιτιθεμενον, υπωπια τε αιρει· τοις δε τους ανθρωπους αναιρουσι θηριοις εναντιωτατον εστιν.",,draft,2,258,258,35,paul_row=546; lemma_gr=σίαλον τὸ τῶν ἀνθρώπων; edition_pages=2.258
PAUL_AEG-7.3.548,PAUL_AEG,7.3.548,Σιδηρῖτις,,,,"Σιδηρῖτις εἴρηται· ἡ δὲ Ἀχίλλειος σιδηρῖτις ἐμφερὴς μέν ἐστιν ἐκείνῃ, μᾶλλον δὲ στύφει· ὅθεν τοῖς ῥοώδεσιν ἁρμόττει πάθεσιν.","σιδηριτις ειρηται· η δε αχιλλειος σιδηριτις εμφερης μεν εστιν εκεινη, μαλλον δε στυφει· οθεν τοις ροωδεσιν αρμοττει παθεσιν.",,draft,2,258,258,18,paul_row=547; lemma_gr=σιδηρῖτις; edition_pages=2.258
